,mean_fit_time,mean_score_time,mean_test_score,param_colsample_bytree,param_learning_rate,param_max_bin,param_max_depth,param_min_child_samples,param_min_child_weight,param_min_data_in_leaf,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_for_bin,param_subsample_freq,params,rank_test_score,split0_test_score,split1_test_score,split2_test_score,std_fit_time,std_score_time,std_test_score
0,8.175973256429037,0.027553002039591473,-1.3818432198597326,0.5870727711973196,0.027424237075668472,643,37,3,9,25,133,28,1.352829849730844e-05,0.30054941257055134,0.06083028248722227,0.27610029103751044,301713,9,"{'colsample_bytree': 0.5870727711973196, 'learning_rate': 0.027424237075668472, 'max_bin': 643, 'max_depth': 37, 'min_child_samples': 3, 'min_child_weight': 9, 'min_data_in_leaf': 25, 'n_estimators': 133, 'num_leaves': 28, 'reg_alpha': 1.3528298497308441e-05, 'reg_lambda': 0.30054941257055134, 'scale_pos_weight': 0.060830282487222269, 'subsample': 0.27610029103751044, 'subsample_for_bin': 301713, 'subsample_freq': 9}",1,-1.4014052093540756,-1.3798306556557964,-1.3642806303772035,0.5487472531046705,0.005470726713399167,0.015223533921295567
1,5.529733896255493,0.016800085703531902,-1.3888094439959513,0.8861718488872989,0.03402583473129588,331,25,40,5,34,68,41,0.02484618568849405,3.9011141377190596e-06,0.7858073052582949,0.4709437174941648,399685,8,"{'colsample_bytree': 0.88617184888729894, 'learning_rate': 0.034025834731295883, 'max_bin': 331, 'max_depth': 25, 'min_child_samples': 40, 'min_child_weight': 5, 'min_data_in_leaf': 34, 'n_estimators': 68, 'num_leaves': 41, 'reg_alpha': 0.02484618568849405, 'reg_lambda': 3.9011141377190596e-06, 'scale_pos_weight': 0.7858073052582949, 'subsample': 0.4709437174941648, 'subsample_for_bin': 399685, 'subsample_freq': 8}",1,-1.40737950785473,-1.388646378988388,-1.3703899484664999,0.3111877084188872,0.000166587815455673,0.015102210190403273
2,9.89169438680013,0.024318933486938477,-1.3797625101436755,0.6113827586108063,0.035737656765379176,302,12,4,1,29,168,38,0.0028628320181259812,1.9575013651942303e-05,0.00042505317870290425,0.45181171761513145,234396,8,"{'colsample_bytree': 0.61138275861080627, 'learning_rate': 0.035737656765379176, 'max_bin': 302, 'max_depth': 12, 'min_child_samples': 4, 'min_child_weight': 1, 'min_data_in_leaf': 29, 'n_estimators': 168, 'num_leaves': 38, 'reg_alpha': 0.0028628320181259812, 'reg_lambda': 1.9575013651942303e-05, 'scale_pos_weight': 0.00042505317870290425, 'subsample': 0.45181171761513145, 'subsample_for_bin': 234396, 'subsample_freq': 8}",1,-1.4064386138175666,-1.377462985658675,-1.355367979337238,0.7027213099989889,0.001622845898458855,0.020913950605612547
3,17.74472212791443,0.020687580108642578,-1.3788421446079862,0.8686771918501544,0.012690449077461313,330,43,35,3,18,149,43,2.338567037258479e-05,0.001124545031211543,54.21071841598626,0.5386743173372557,425356,3,"{'colsample_bytree': 0.86867719185015435, 'learning_rate': 0.012690449077461313, 'max_bin': 330, 'max_depth': 43, 'min_child_samples': 35, 'min_child_weight': 3, 'min_data_in_leaf': 18, 'n_estimators': 149, 'num_leaves': 43, 'reg_alpha': 2.3385670372584789e-05, 'reg_lambda': 0.0011245450312115429, 'scale_pos_weight': 54.210718415986257, 'subsample': 0.53867431733725568, 'subsample_for_bin': 425356, 'subsample_freq': 3}",1,-1.398446905952959,-1.372541676935292,-1.3655246579603744,0.6550334978813547,0.003479077861190505,0.014160057970468442
4,8.528324286142984,0.01872531572977702,-1.3972904420733996,0.8596874091250211,0.01835354023376766,459,25,77,1,23,85,35,0.0035644186901063624,0.00033949896551261873,0.5449152767064077,0.5077927696946329,384622,1,"{'colsample_bytree': 0.85968740912502106, 'learning_rate': 0.01835354023376766, 'max_bin': 459, 'max_depth': 25, 'min_child_samples': 77, 'min_child_weight': 1, 'min_data_in_leaf': 23, 'n_estimators': 85, 'num_leaves': 35, 'reg_alpha': 0.0035644186901063624, 'reg_lambda': 0.00033949896551261873, 'scale_pos_weight': 0.54491527670640771, 'subsample': 0.50779276969463294, 'subsample_for_bin': 384622, 'subsample_freq': 1}",1,-1.4140593553823106,-1.3874290084655099,-1.3903716777739197,0.5482910340626395,0.0010014821977180793,0.011922069260554167
5,21.929922739664715,0.039117018381754555,-1.3710288311571854,0.8138196125898978,0.0367753602773173,326,42,81,5,12,177,37,0.00016336973292047424,0.022266481756669638,6.778934132203231,0.5344563221826111,223710,6,"{'colsample_bytree': 0.81381961258989777, 'learning_rate': 0.036775360277317301, 'max_bin': 326, 'max_depth': 42, 'min_child_samples': 81, 'min_child_weight': 5, 'min_data_in_leaf': 12, 'n_estimators': 177, 'num_leaves': 37, 'reg_alpha': 0.00016336973292047424, 'reg_lambda': 0.022266481756669638, 'scale_pos_weight': 6.778934132203231, 'subsample': 0.53445632218261108, 'subsample_for_bin': 223710, 'subsample_freq': 6}",1,-1.4088774848384906,-1.3569032593139738,-1.3472802791618363,1.2603379758842834,0.004078264121635848,0.027058685511230834
6,18.940761884053547,0.028379519780476887,-1.3688367155862806,0.7319555509516213,0.029296508912390627,444,46,66,5,35,145,35,2.0395020952308367e-05,1.4017584497411568,7.719798755501793,0.3861368161035241,168041,0,"{'colsample_bytree': 0.73195555095162135, 'learning_rate': 0.029296508912390627, 'max_bin': 444, 'max_depth': 46, 'min_child_samples': 66, 'min_child_weight': 5, 'min_data_in_leaf': 35, 'n_estimators': 145, 'num_leaves': 35, 'reg_alpha': 2.0395020952308367e-05, 'reg_lambda': 1.4017584497411568, 'scale_pos_weight': 7.7197987555017926, 'subsample': 0.38613681610352413, 'subsample_for_bin': 168041, 'subsample_freq': 0}",1,-1.3918570218248243,-1.3691996078426352,-1.3454380256336178,0.5460143904649973,0.005859818636607137,0.01895327376358218
7,16.446648359298706,0.026642878850301106,-1.372747882794186,0.6803821473832188,0.03580146075485155,385,36,84,3,23,164,32,0.000989565666374098,1.811385348214125e-07,0.0022669928049948588,0.6955675738687527,167149,7,"{'colsample_bytree': 0.68038214738321878, 'learning_rate': 0.03580146075485155, 'max_bin': 385, 'max_depth': 36, 'min_child_samples': 84, 'min_child_weight': 3, 'min_data_in_leaf': 23, 'n_estimators': 164, 'num_leaves': 32, 'reg_alpha': 0.00098956566637409802, 'reg_lambda': 1.811385348214125e-07, 'scale_pos_weight': 0.0022669928049948588, 'subsample': 0.69556757386875268, 'subsample_for_bin': 167149, 'subsample_freq': 7}",1,-1.4041890109190267,-1.3598825284652845,-1.354150950769361,0.46746762193877706,0.005179427521873234,0.02236244226594056
8,13.130739450454712,0.02262226740519206,-1.3772697796398616,0.9688345904169497,0.026412903269396434,274,41,60,0,17,104,46,1.3576053504780405e-05,8.573642180230223e-07,209.87397297469883,0.41200645048576484,132666,7,"{'colsample_bytree': 0.96883459041694975, 'learning_rate': 0.026412903269396434, 'max_bin': 274, 'max_depth': 41, 'min_child_samples': 60, 'min_child_weight': 0, 'min_data_in_leaf': 17, 'n_estimators': 104, 'num_leaves': 46, 'reg_alpha': 1.3576053504780405e-05, 'reg_lambda': 8.573642180230223e-07, 'scale_pos_weight': 209.87397297469883, 'subsample': 0.41200645048576484, 'subsample_for_bin': 132666, 'subsample_freq': 7}",1,-1.4029816866628175,-1.3728675478772285,-1.3559428016157287,0.8209579029695531,0.001724174133088054,0.019455179024508613
9,11.95100704828898,0.02526068687438965,-1.362258098081436,0.30254121507832027,0.03107296776803305,264,43,70,6,38,133,48,1.5483714099246353e-05,3.356957696245279e-06,59.63077885500209,0.6879664787078983,209284,5,"{'colsample_bytree': 0.30254121507832027, 'learning_rate': 0.03107296776803305, 'max_bin': 264, 'max_depth': 43, 'min_child_samples': 70, 'min_child_weight': 6, 'min_data_in_leaf': 38, 'n_estimators': 133, 'num_leaves': 48, 'reg_alpha': 1.5483714099246353e-05, 'reg_lambda': 3.3569576962452788e-06, 'scale_pos_weight': 59.630778855002092, 'subsample': 0.68796647870789829, 'subsample_for_bin': 209284, 'subsample_freq': 5}",1,-1.387578188522343,-1.358182920120206,-1.3409961465099414,0.8290563797552021,0.0012138969979888438,0.019235098891780798
